Date/Time(UTC), Geomagnetic Activity
1547890909,65.254
1547890924,65.254
1547890939,65.082
1547890954,65.243
1547890969,65.243
1547890984,65.315
1547890999,65.353
1547891014,65.328
1547891029,65.328
1547891044,65.210
1547891060,65.210
1547891075,65.206
1547891090,65.261
1547891105,65.206
1547891120,65.064
1547891135,65.064
1547891150,65.099
1547891165,65.099
1547891180,65.076
1547891195,65.075
1547891210,65.046
1547891225,65.022
1547891240,64.925
1547891256,65.022
1547891271,65.026
1547891286,65.044
1547891301,65.085
1547891316,65.165
1547891331,65.165
1547891346,65.126
1547891361,65.003
1547891376,65.126
1547891391,65.003
1547891406,64.974
1547891421,64.974
1547891437,64.965
1547891452,64.965
1547891467,64.908
1547891482,64.833
1547891497,64.867
1547891512,64.867
1547891527,64.867
1547891542,64.979
1547891557,64.814
1547891572,64.806
1547891587,64.806
1547891602,64.815
1547891617,64.854
1547891633,64.944
1547891648,64.960
1547891663,65.035
1547891678,65.035
1547891693,64.754
1547891708,64.754
1547891723,64.725
1547891738,64.846
1547891753,64.881
1547891768,64.881
1547891783,64.696
1547891798,64.679
1547891813,64.696
1547891829,64.728
1547891844,64.810
1547891859,64.810
1547891874,64.639
1547891889,64.639
1547891904,64.728
1547891919,64.728
1547891934,64.697
1547891949,64.697
1547891964,64.764
1547891979,64.797
1547891994,64.764
1547892010,64.721
1547892025,64.721
1547892040,64.793
1547892055,64.819
1547892070,64.876
1547892085,64.876
1547892100,64.871
1547892115,64.871
1547892130,64.851
1547892145,64.851
1547892160,64.800
1547892175,64.642
1547892190,64.619
1547892206,64.642
1547892221,64.822
1547892236,64.822
1547892251,64.618
1547892266,64.542
1547892281,64.482
1547892296,64.482
1547892311,64.457
1547892326,64.469
1547892341,64.457
1547892356,64.424
1547892371,64.243
1547892386,64.243
1547892402,64.363
1547892417,64.404
1547892432,64.363
1547892447,64.221
1547892462,64.221
1547892477,64.135
1547892492,64.124
1547892507,64.124
1547892522,64.086
1547892537,64.183
1547892552,64.113
1547892567,64.113
1547892583,63.967
1547892598,63.967
1547892613,63.967
1547892628,63.942
1547892643,63.940
1547892658,63.919
1547892673,63.731
1547892688,63.731
1547892703,63.946
1547892718,63.946
1547892733,63.857
1547892748,63.857
1547892763,63.964
1547892779,64.019
1547892794,63.964
1547892809,63.889
1547892824,63.847
1547892839,63.793
1547892854,63.772
1547892869,63.793
1547892884,63.715
1547892899,63.860
1547892914,63.892
1547892929,63.956
1547892944,63.956
1547892959,63.956
1547892975,63.849
1547892990,63.849
1547893005,63.936
1547893020,63.936
1547893035,63.950
1547893050,63.904
1547893065,63.956
1547893080,64.051
1547893095,64.051
1547893110,63.771
1547893125,63.771
1547893140,63.771
1547893156,63.683
1547893171,63.683
1547893186,63.906
1547893201,63.957
1547893216,64.018
1547893231,64.018
1547893246,63.860
1547893261,63.860
1547893276,64.129
1547893291,64.129
1547893306,63.840
1547893321,63.840
1547893336,64.110
1547893351,64.110
1547893367,63.818
1547893382,63.818
1547893397,64.147
1547893412,64.147
1547893427,64.150
1547893442,64.135
1547893457,64.135
1547893472,64.110
1547893487,64.110
1547893502,64.110
1547893517,64.029
1547893532,64.029
1547893547,64.363
1547893563,64.486
1547893578,64.363
1547893593,64.136
1547893608,64.136
1547893623,64.136
1547893638,64.129
1547893653,63.976
1547893668,63.976
1547893683,64.050
1547893698,64.050
1547893713,64.050
1547893728,64.106
1547893744,64.133
1547893759,64.106
1547893774,64.068
1547893789,64.029
1547893804,64.029
1547893819,64.029
1547893834,64.174
1547893849,64.174
1547893864,64.331
1547893879,64.346
1547893894,64.346
1547893909,63.936
1547893924,63.936
1547893940,63.850
1547893955,63.732
1547893970,63.732
1547893985,63.767
1547894000,63.767
1547894015,63.767
1547894030,63.836
1547894045,63.836
1547894060,63.642
1547894075,63.642
1547894090,63.607
1547894105,63.644
1547894120,63.607
1547894136,63.590
1547894151,63.440
1547894166,63.312
1547894181,63.254
1547894196,63.254
1547894211,63.237
1547894226,63.287
1547894241,63.282
1547894256,63.282
1547894271,63.189
1547894286,63.189
1547894301,63.189
1547894317,63.189
1547894332,63.169
1547894347,63.158
1547894362,62.956
1547894377,62.956
1547894392,62.975
1547894407,62.975
1547894422,62.975
1547894437,63.112
1547894452,63.112
1547894467,63.100
1547894482,63.100
1547894497,63.242
1547894513,63.242
1547894528,62.654
1547894543,62.654
1547894558,62.736
1547894573,62.736
1547894588,62.692
1547894603,62.692
1547894618,62.728
1547894633,62.756
1547894648,62.756
1547894663,62.751
1547894678,62.751
1547894694,62.751
1547894709,62.742
1547894724,62.742
1547894739,63.021
1547894754,63.021
1547894769,62.842
1547894784,62.574
1547894799,62.497
1547894814,62.497
1547894829,62.492
1547894844,62.308
1547894859,62.293
1547894874,62.293
1547894890,61.993
1547894905,61.914
1547894920,61.744
1547894935,61.656
1547894950,61.708
1547894965,61.706
1547894980,61.708
1547894995,61.706
1547895010,61.707
1547895025,61.707
1547895040,61.722
1547895055,61.893
1547895070,61.893
1547895086,61.865
1547895101,61.779
1547895116,61.779
1547895131,61.908
1547895146,61.908
1547895161,61.654
1547895176,61.594
1547895191,61.594
1547895206,61.592
1547895221,61.561
1547895236,61.561
1547895251,61.497
1547895267,61.479
1547895282,61.439
1547895297,61.439
1547895312,61.439
1547895327,61.446
1547895342,61.446
1547895357,61.404
1547895372,61.404
1547895387,61.432
1547895402,61.481
1547895417,61.481
1547895432,61.353
1547895447,61.351
1547895463,61.351
1547895478,61.351
1547895493,61.314
1547895508,61.312
1547895523,61.312
1547895538,61.312
1547895553,61.393
1547895568,61.393
1547895583,61.183
1547895598,61.183
1547895628,61.050
1547895643,61.217
1547895659,61.229
1547895674,61.229
1547895689,61.229
1547895704,61.149
1547895719,61.239
1547895734,61.139
1547895749,61.139
1547895764,61.044
1547895779,61.014
1547895794,61.014
1547895809,61.014
1547895824,60.942
1547895840,60.942
1547895855,60.912
1547895870,61.164
1547895885,60.953
1547895900,60.960
1547895915,60.960
1547895930,61.025
1547895945,61.025
1547895960,60.671
1547895975,60.626
1547895990,60.671
1547896005,60.599
1547896020,60.476
1547896036,60.476
1547896051,60.493
1547896066,60.493
1547896081,60.586
1547896096,60.444
1547896111,60.444
1547896126,60.360
1547896141,60.350
1547896156,60.299
1547896171,60.165
1547896186,60.139
1547896201,60.165
1547896216,60.081
1547896232,60.187
1547896247,60.144
1547896262,60.144
1547896277,60.097
1547896292,60.003
1547896307,59.997
1547896322,59.997
1547896337,59.886
1547896352,59.954
1547896367,59.825
1547896382,59.825
1547896397,59.736
1547896413,59.621
1547896428,59.486
1547896443,59.418
1547896458,59.418
1547896473,59.474
1547896488,59.475
1547896503,59.475
1547896518,59.108
1547896533,59.108
1547896548,59.129
1547896563,59.129
1547896578,59.204
1547896593,59.204
1547896609,59.154
1547896624,59.037
1547896639,58.953
1547896654,58.906
1547896669,58.861
1547896684,58.861
1547896699,58.706
1547896714,58.706
1547896729,58.636
1547896744,58.636
1547896759,58.614
1547896774,58.569
1547896789,58.569
1547896804,58.597
1547896820,58.597
1547896835,58.611
1547896850,58.546
1547896865,58.565
1547896880,58.436
1547896895,58.456
1547896910,58.393
1547896925,58.456
1547896940,58.525
1547896955,58.525
1547896970,58.479
1547896985,58.425
1547897001,58.267
1547897016,58.224
1547897031,58.049
1547897046,57.960
1547897061,57.960
1547897076,58.007
1547897091,58.007
1547897106,57.968
1547897121,57.950
1547897136,57.968
1547897151,57.975
1547897166,58.035
1547897181,58.035
1547897197,58.007
1547897212,57.982
1547897227,57.982
1547897242,57.949
1547897257,57.861
1547897272,57.861
1547897287,57.768
1547897302,57.758
1547897317,57.726
1547897332,57.690
1547897347,57.669
1547897362,57.626
1547897377,57.351
1547897393,57.351
1547897408,57.419
1547897423,57.419
1547897438,57.349
1547897453,57.333
1547897468,57.294
1547897483,57.293
1547897498,57.293
1547897513,57.035
1547897528,57.028
1547897543,57.028
1547897558,56.993
1547897574,56.990
1547897589,56.990
1547897604,56.869
1547897619,56.818
1547897634,56.781
1547897649,56.818
1547897664,56.728
1547897679,56.721
1547897694,56.721
1547897709,56.742
1547897724,56.742
1547897739,56.692
1547897754,56.675
1547897770,56.467
1547897785,56.467
1547897800,56.467
1547897815,56.239
1547897830,56.239
1547897845,56.256
1547897860,56.256
1547897875,56.256
1547897890,56.117
1547897905,56.332
1547897920,56.117
1547897935,56.192
1547897951,56.179
1547897966,56.192
1547897981,56.221
1547897996,56.253
1547898011,56.221
1547898026,56.253
1547898041,56.183
1547898056,56.183
1547898071,56.139
1547898086,56.139
1547898101,56.139
1547898116,56.067
1547898131,56.067
1547898147,56.067
1547898162,55.974
1547898177,55.974
1547898192,56.065
1547898207,56.065
1547898222,56.065
1547898237,56.235
1547898252,56.235
1547898267,56.192
1547898282,56.065
1547898297,56.035
1547898312,55.987
1547898327,55.987
1547898343,55.878
1547898358,55.893
1547898373,55.893
1547898388,55.899
1547898403,55.899
1547898418,55.899
1547898433,55.625
1547898448,55.461
1547898463,55.461
1547898478,55.493
1547898493,55.493
1547898508,55.433
1547898524,55.356
1547898539,55.293
1547898554,55.271
1547898569,55.256
1547898584,55.251
1547898599,55.142
1547898614,55.074
1547898629,55.074
1547898644,55.167
1547898659,55.167
1547898674,54.950
1547898689,54.950
1547898704,54.976
1547898720,54.976
1547898735,54.976
1547898750,54.975
1547898765,54.975
1547898780,54.954
1547898795,54.799
1547898810,54.718
1547898825,54.625
1547898840,54.624
1547898855,54.435
1547898870,54.531
1547898885,54.450
1547898900,54.511
1547898916,54.450
1547898931,54.400
1547898946,54.400
1547898961,54.329
1547898976,54.315
1547898991,54.310
1547899006,54.250
1547899021,54.250
1547899036,54.250
1547899051,54.228
1547899066,54.353
1547899081,54.274
1547899097,54.382
1547899112,54.283
1547899127,54.457
1547899142,54.283
1547899157,54.183
1547899172,54.014
1547899187,54.014
1547899202,54.214
1547899217,54.214
1547899232,54.118
1547899247,54.082
1547899262,53.950
1547899277,53.936
1547899293,53.936
1547899308,53.874
1547899323,53.874
1547899338,53.794
1547899353,53.783
1547899368,53.767
1547899383,53.650
1547899398,53.708
1547899413,53.650
1547899428,53.596
1547899443,53.593
1547899458,53.590
1547899473,53.344
1547899489,53.247
1547899504,53.247
1547899519,53.247
1547899534,53.187
1547899549,53.125
1547899564,53.110
1547899579,53.110
1547899594,53.176
1547899609,53.190
1547899624,53.190
1547899639,53.046
1547899654,53.046
1547899670,53.046
1547899685,52.999
1547899700,52.881
1547899715,52.838
1547899730,52.787
1547899745,52.731
1547899760,52.650
1547899775,52.650
1547899790,52.600
1547899805,52.594
1547899820,52.533
1547899835,52.533
1547899850,52.267
1547899866,52.240
1547899881,52.211
1547899896,52.211
1547899911,52.104
1547899926,52.085
1547899941,52.085
1547899956,52.085
1547899971,51.825
1547899986,51.825
1547900001,51.838
1547900016,51.838
1547900031,51.694
1547900047,51.501
1547900062,51.501
1547900077,51.529
1547900092,51.529
1547900107,51.385
1547900122,51.310
1547900137,51.310
1547900152,51.314
1547900167,51.314
1547900182,51.422
1547900197,51.308
1547900212,51.426
1547900227,51.360
1547900243,51.447
1547900258,51.360
1547900273,51.340
1547900288,51.213
1547900303,51.093
1547900318,51.058
1547900333,51.037
1547900348,51.033
1547900363,50.682
1547900378,50.656
1547900393,50.656
1547900408,50.546
1547900423,50.464
1547900438,50.419
1547900454,50.419
1547900469,50.378
1547900484,50.367
1547900499,50.257
1547900514,50.233
1547900529,50.140
1547900544,50.094
1547900559,50.047
1547900574,50.094
1547900589,50.025
1547900604,50.044
1547900619,50.025
1547900635,49.914
1547900650,49.856
1547900665,49.914
1547900680,49.828
1547900695,49.794
1547900710,49.728
1547900725,49.654
1547900740,49.661
1547900755,49.654
1547900770,49.581
1547900785,49.526
1547900800,49.581
1547900815,49.572
1547900831,49.572
1547900846,49.375
1547900861,49.322
1547900876,49.322
1547900891,49.369
1547900906,49.369
1547900921,49.150
1547900936,49.150
1547900951,49.150
1547900966,49.047
1547900981,49.025
1547900996,48.971
1547901011,48.971
1547901027,48.783
1547901042,48.783
1547901057,48.814
1547901072,48.829
1547901087,48.829
1547901102,48.817
1547901117,48.681
1547901132,48.551
1547901147,48.485
1547901162,48.457
1547901177,48.436
1547901192,48.379
1547901208,48.436
1547901223,48.379
1547901238,48.203
1547901253,48.203
1547901268,48.281
1547901283,48.281
1547901298,48.131
1547901313,47.987
1547901328,47.937
1547901343,47.937
1547901358,47.900
1547901373,47.900
1547901388,47.740
1547901404,47.740
1547901419,47.779
1547901434,47.779
1547901449,47.647
1547901464,47.647
1547901479,47.626
1547901494,47.646
1547901509,47.574
1547901524,47.574
1547901539,47.543
1547901554,47.543
1547901569,47.517
1547901585,47.517
1547901600,47.376
1547901615,47.376
1547901630,47.442
1547901645,47.479
1547901660,47.479
1547901675,47.450
1547901690,47.329
1547901705,47.274
1547901720,47.201
1547901735,47.201
1547901750,47.157
1547901765,47.157
1547901781,47.076
1547901796,47.165
1547901811,47.081
1547901826,47.081
1547901841,47.081
1547901856,47.058
1547901871,47.117
1547901886,47.051
1547901901,47.037
1547901916,46.900
1547901931,46.854
1547901946,46.900
1547901961,46.858
1547901977,46.858
1547901992,46.781
1547902007,46.706
1547902022,46.679
1547902037,46.676
1547902052,46.490
1547902067,46.358
1547902082,46.490
1547902097,46.504
1547902112,46.504
1547902127,46.492
1547902142,46.432
1547902158,46.432
1547902173,46.432
1547902188,46.281
1547902203,46.281
1547902218,46.331
1547902233,46.331
1547902248,46.114
1547902263,46.114
1547902278,46.079
1547902293,46.090
1547902308,46.079
1547902323,46.004
1547902338,45.828
1547902354,46.004
1547902369,45.917
1547902384,45.917
1547902399,45.874
1547902414,45.818
1547902429,45.818
1547902444,45.787
1547902459,45.839
1547902474,45.839
1547902489,45.846
1547902504,45.914
1547902519,45.989
1547902534,45.989
1547902550,45.975
1547902565,45.975
1547902580,46.033
1547902595,46.033
1547902610,45.910
1547902625,45.739
1547902640,45.739
1547902655,45.810
1547902670,45.851
1547902685,45.810
1547902700,45.756
1547902715,45.650
1547902731,45.650
1547902746,45.650
1547902761,45.632
1547902776,45.626
1547902791,45.626
1547902806,45.707
1547902821,45.707
1547902836,45.593
1547902851,45.468
1547902866,45.468
1547902881,45.457
1547902896,45.457
1547902911,45.447
1547902927,45.383
1547902942,45.383
1547902957,45.317
1547902972,45.317
1547902987,45.244
1547903002,45.244
1547903017,45.254
1547903032,45.254
1547903047,45.114
1547903062,45.097
1547903077,44.968
1547903092,44.968
1547903108,44.968
1547903123,44.953
1547903138,44.869
1547903153,44.864
1547903168,44.864
1547903183,44.765
1547903198,44.765
1547903213,44.865
1547903228,44.865
1547903243,44.861
1547903258,44.754
1547903273,44.754
1547903288,44.754
1547903304,44.722
1547903319,44.592
1547903334,44.592
1547903349,44.425
1547903364,44.425
1547903379,44.564
1547903394,44.564
1547903409,44.346
1547903424,44.328
1547903439,44.328
1547903454,44.233
1547903469,44.261
1547903484,44.261
1547903500,44.331
1547903515,44.331
1547903530,44.324
1547903545,44.201
1547903560,44.260
1547903575,44.201
1547903590,44.260
1547903605,44.197
1547903620,44.176
1547903635,44.176
1547903650,44.201
1547903665,44.201
1547903681,44.168
1547903696,44.128
1547903711,44.060
1547903726,43.922
1547903741,43.922
1547903756,43.922
1547903771,43.878
1547903786,43.871
1547903801,43.871
1547903816,43.896
1547903831,43.896
1547903846,43.856
1547903861,43.847
1547903877,43.639
1547903892,43.518
1547903907,43.453
1547903922,43.333
1547903937,43.311
1547903952,43.229
1547903967,43.208
1547903982,43.208
1547903997,43.331
1547904012,43.331
1547904027,43.058
1547904042,43.058
1547904057,43.054
1547904073,43.082
1547904088,43.054
1547904103,43.043
1547904118,42.976
1547904133,42.976
1547904148,42.956
1547904163,42.815
1547904178,42.733
1547904193,42.733
1547904208,42.724
1547904223,42.631
1547904238,42.631
1547904253,42.631
1547904269,42.536
1547904284,42.489
1547904299,42.504
1547904314,42.504
1547904329,42.511
1547904344,42.511
1547904359,42.407
1547904374,42.390
1547904389,42.293
1547904404,42.225
1547904419,42.293
1547904434,42.240
1547904449,42.322
1547904465,42.290
1547904480,42.492
1547904495,42.378
1547904510,42.381
1547904525,42.378
1547904540,42.308
1547904555,42.108
1547904570,42.108
1547904585,42.253
1547904600,42.253
1547904615,42.037
1547904630,42.036
1547904646,42.036
1547904661,42.036
1547904676,42.017
1547904691,42.017
1547904706,42.040
1547904721,42.081
1547904736,42.081
1547904751,42.036
1547904766,42.036
1547904781,42.079
1547904796,42.079
1547904811,42.050
1547904826,42.050
1547904842,42.069
1547904857,42.069
1547904872,41.999
1547904887,41.971
1547904902,41.999
1547904917,42.089
1547904932,42.089
1547904947,41.971
1547904962,41.893
1547904977,41.893
1547904992,41.861
1547905007,41.861
1547905022,41.993
1547905038,41.993
1547905053,41.942
1547905068,41.942
1547905083,42.000
1547905098,42.051
1547905113,42.000
1547905128,42.051
1547905143,41.932
1547905158,41.740
1547905173,41.740
1547905188,41.719
